Id,SalePrice
1768,181242.62696500993
1769,186681.97292276888
1770,175448.2029518202
1771,178038.35480274845
1772,178038.35480274845
1773,194122.39015970536
1774,186826.50360709784
1775,157991.38876819855
1776,189305.55370459997
1777,187705.47920287005
1778,163712.28567667457
1779,185940.0025540461
1780,195414.1314637155
1781,170309.6722541709
1782,149107.97766232965
1783,174320.24160219295
1784,186589.20406767057
1785,172415.22116188248
1786,173016.8065640858
1787,162288.53355812674
1788,187981.18704637323
1789,174320.24160219295
1790,174320.24160219295
1791,192742.91953112461
1792,196434.31064203192
1793,194627.8946443643
1794,163932.9117122691
1795,204872.3682837929
1796,189443.39258701293
1797,165176.14348870263
1798,174416.3074803987
1799,162288.53355812674
1800,186101.2514636612
1801,174320.24160219295
1802,165176.14348870263
1803,180436.32977924932
1804,182835.15345045237
1805,185887.3544317667
1806,160316.65525601056
1807,169501.7152773526
1808,222271.554971962
1809,203020.82210145603
1810,156464.0227551575
1811,166886.47856882587
1812,167866.57461267008
1813,147708.4617066781
1814,165084.2308479758
1815,147457.8011224267
1816,166700.15984095103
1817,170309.6722541709
1818,176868.60540957536
1819,150256.8255140605
1820,156652.83492945356
1821,156272.6795360936
1822,170710.72918897308
1823,182297.90990462556
1824,167732.03275336456
1825,144232.6349383923
1826,158277.96421010466
1827,149166.46889182297
1828,149166.46889182297
1829,156515.0035667099
1830,162105.55697137522
1831,177037.8017396312
1832,137682.0383366229
1833,158034.82908313282
1834,164924.63420974909
1835,137701.27256733816
1836,155470.56566648922
1837,182951.27217539822
1838,172716.01386298414
1839,141959.9789745131
1840,174320.24160219295
1841,180873.33165038357
1842,170911.2576563742
1843,192931.76178409794
1844,172407.68818493362
1845,219288.69777920525
1846,218994.5893603503
1847,197707.69648870622
1848,175703.03933255843
1849,197878.14568599718
1850,178668.3521643349
1851,158904.6344699064
1852,165204.54792841643
1853,133353.98062122107
1854,189044.0180022764
1855,204684.2040935773
1856,199941.88399115493
1857,289874.65814703924
1858,165908.06487504733
1859,165908.06487504733
1860,165981.59197976108
1861,165871.30132269047
1862,185244.85223972762
1863,172157.02760068225
1864,172280.68682224627
1865,200131.55237982245
1866,179658.46711187984
1867,180525.74145388565
1868,194367.20763674285
1869,165052.4767474693
1870,209722.64118947045
1871,196169.45535759296
1872,197229.74774905894
1873,201430.84170012007
1874,176119.13966225035
1875,192816.47671451562
1876,178038.35480274845
1877,179401.12224538176
1878,191397.7190084795
1879,199997.06315820216
1880,178364.20228277126
1881,208916.3590430485
1882,186845.7378378131
1883,178035.0126616251
1884,183222.85686009983
1885,222572.34767306366
1886,188343.01706107467
1887,178038.35480274845
1888,198738.7131867483
1889,201643.03382294095
1890,195064.87395649054
1891,124083.72983974552
1892,163876.04307204948
1893,181768.281258985
1894,180026.10263544854
1895,188121.59457190064
1896,149816.52661981885
1897,169850.10905053673
1898,139330.56260513744
1899,171108.43646298265
1900,154739.48545517732
1901,183945.60803744596
1902,208426.75416765077
1903,172845.5086720927
1904,179208.10419592157
1905,214514.44542466264
1906,209387.62350044906
1907,238990.59714235572
1908,105966.83902442725
1909,105148.01444920608
1910,105562.43994850169
1911,180511.42796631376
1912,204435.42657001325
1913,156598.55709479368
1914,172314.95692818193
1915,134157.7618015525
1916,262807.51340338506
1917,187918.55009907036
1918,186665.24717781343
1919,182190.96138867832
1920,198475.5252130363
1921,239155.17315375552
1922,206644.55929354078
1923,160859.00319917372
1924,255117.21659987542
1925,184683.35749166587
1926,206870.14253986307
1927,195916.29380725103
1928,207262.84788169153
1929,153353.33806401916
1930,161152.0915571825
1931,174425.50024840524
1932,175194.20774611476
1933,183743.38970030987
1934,179991.83252951287
1935,170711.55532466728
1936,169035.48283081036
1937,195882.88743535618
1938,178074.31477841912
1939,143306.0357115297
1940,132973.81770819178
1941,189343.97704801452
1942,192637.66840458167
1943,163395.60840565033
1944,226822.6949675956
1945,182298.7811583357
1946,244670.98733267086
1947,165356.61910936362
1948,303640.2015344627
1949,183774.3176651222
1950,181802.44688267534
1951,196024.11357690842
1952,212942.81296099315
1953,213608.72518023432
1954,194122.39015970536
1955,186641.85218994998
1956,187437.29681664635
1957,194122.39015970536
1958,193453.1508386795
1959,168304.38758015985
1960,181088.06233764155
1961,166662.5551135613
1962,102618.85479386162
1963,103320.7044297655
1964,102618.85479386162
1965,107888.57017035449
1966,108627.18335861522
1967,220847.78781407553
1968,231551.81713746898
1969,232917.91920155633
1970,233803.5790795752
1971,218182.4340280372
1972,223227.38477423266
1973,182764.1348314985
1974,199988.67396688185
1975,238838.61884611793
1976,208293.04596370875
1977,268693.81997862435
1978,248168.09410807164
1979,169900.26372639494
1980,258618.09062741307
1981,196389.18045736267
1982,146396.67507559722
1983,146396.67507559722
1984,121039.87293173558
1985,158791.80524839868
1986,158791.80524839868
1987,143225.8092852306
1988,189523.60397397337
1989,172394.31962044022
1990,173684.38609405397
1991,157341.33855987198
1992,177323.9702577147
1993,171525.36292836876
1994,159786.1411104464
1995,184233.83575074043
1996,195877.00672979568
1997,182387.3215792619
1998,257572.83411116747
1999,214062.407678308
2000,185492.17068285565
2001,204445.40787536738
2002,197315.81728257192
2003,184721.7958744191
2004,190873.82898780747
2005,200307.84468432725
2006,179784.61977986505
2007,200159.12316417278
2008,165405.07639581754
2009,180469.7662298215
2010,188316.27993208787
2011,185084.43698547606
2012,191369.29952942705
2013,171760.9876373997
2014,155996.9716925904
2015,154816.77464708564
2016,171750.96121402967
2017,181769.01043210315
2018,176384.40939018127
2019,181150.7143242831
2020,171750.96121402967
2021,154892.6309551833
2022,240416.86526633275
2023,184752.71631956208
2024,176388.17826284553
2025,222634.98462036657
2026,125395.51647082639
2027,117144.61873197313
2028,117144.61873197313
2029,107794.99021890064
2030,161549.07167516384
2031,160790.405640163
2032,133855.30178972383
2033,125534.21908728016
2034,107393.93328409843
2035,193887.6066257072
2036,109014.87172892403
2037,109014.87172892403
2038,126063.11104013323
2039,135038.45734573694
2040,227746.8609053916
2041,238084.03572289462
2042,170689.82764753082
2043,182734.90425609046
2044,201579.53314159726
2045,193872.6380309481
2046,186665.24717781343
2047,181423.10258567092
2048,170664.76534894033
2049,187912.70699185648
2050,190258.06392475523
2051,179040.98962008467
2052,203020.82210145603
2053,183496.91243221468
2054,143971.94793077084
2055,191448.677261024
2056,191448.677261024
2057,166742.76650052177
2058,218962.8352598438
2059,182620.42276319436
2060,194364.69163131368
2061,214049.88780851674
2062,188921.19243607586
2063,176846.9002914469
2064,213942.91673356155
2065,188316.27993208787
2066,212255.03171822324
2067,179389.41347194609
2068,196699.18848547887
2069,172054.2699205605
2070,147456.97498673253
2071,156272.6795360936
2072,174440.55868263362
2073,188096.56195542484
2074,147201.29333785592
2075,188834.31180620738
2076,162288.53355812674
2077,186101.2514636612
2078,186101.2514636612
2079,165176.14348870263
2080,163809.20024958244
2081,162288.53355812674
2082,222695.12812124824
2083,162288.53355812674
2084,162288.53355812674
2085,173104.52084931778
2086,166870.61655791127
2087,165748.4907958286
2088,175406.39986893567
2089,154267.39486208258
2090,158277.96421010466
2091,179583.27269643912
2092,166889.82070994924
2093,184845.44005664447
2094,156272.6795360936
2095,174320.24160219295
2096,160804.62289935857
2097,141079.33606801392
2098,184158.64133529965
2099,164773.41172350408
2100,224464.8106452363
2101,178291.5238727597
2102,148706.92072752744
2103,178294.86601388303
2104,170309.6722541709
2105,158277.96421010466
2106,176124.9978088029
2107,174320.24160219295
2108,176095.7446743869
2109,158231.18927371636
2110,156706.33174643514
2111,170439.16706327946
2112,169052.1784970885
2113,144366.32058332636
2114,153962.84080798598
2115,147708.4617066781
2116,147708.4617066781
2117,147708.4617066781
2118,147708.4617066781
2119,144366.32058332636
2120,156673.73647089582
2121,199298.4955060671
2122,150624.47607696784
2123,166077.67289730546
2124,150624.47607696784
2125,149166.46889182297
2126,168785.6559019225
2127,155046.3199570245
2128,155924.2556842322
2129,166649.1790293986
2130,172535.53824232315
2131,161205.67983416078
2132,180114.66561538272
2133,162288.53355812674
2134,163754.0586808818
2135,172716.01386298414
2136,172716.01386298414
2137,193188.25795589387
2138,183172.72474324956
2139,202858.7470561468
2140,176752.25589533054
2141,171368.28229557123
2142,178981.67977456647
2143,170355.61353519565
2144,181338.7379612316
2145,205039.46782029117
2146,215194.5749030994
2147,180823.19953353328
2148,169386.40012909297
2149,179713.6086805805
2150,229223.22354787224
2151,145001.3273967632
2152,229987.732690087
2153,178668.3521643349
2154,158904.6344699064
2155,158938.0558811399
2156,178279.83013866263
2157,192578.32096071687
2158,192985.25108141024
2159,199878.38330981124
2160,178990.0388872095
2161,174742.17751942945
2162,210354.31338145325
2163,210354.31338145325
2164,183904.65364926358
2165,184058.39214093777
2166,176095.7446743869
2167,174687.0284310595
2168,189546.1878654813
2169,176753.30530065435
2170,163060.18923646014
2171,186564.99798345155
2172,176424.94181520242
2173,164978.99476077146
2174,180382.03690525086
2175,178109.38094137167
2176,195287.98631539958
2177,154589.11166363445
2178,215344.9562143116
2179,160416.0858343476
2180,196377.49424293495
2181,186665.24717781343
2182,201606.2702705841
2183,185197.21356929856
2184,186915.90776206483
2185,182899.51034616755
2186,165233.78602349377
2187,177835.32536925684
2188,174971.93656223858
2189,361917.01102697634
2190,163602.82115529812
2191,175899.37696413405
2192,157161.6965945745
2193,178932.39635241835
2194,161958.50276194775
2195,157320.1919239918
2196,166046.7674915011
2197,162809.05887866745
2198,162589.3262592284
2199,168534.9877980018
2200,174542.48270739187
2201,190589.35785912827
2202,157313.76777552164
2203,177875.43106273704
2204,184726.82036560812
2205,176571.9960246299
2206,184379.21512977153
2207,212821.63214651166
2208,190210.43277399548
2209,221136.96197777335
2210,106454.7916284366
2211,151050.60283002982
2212,158277.96421010466
2213,163366.3778302423
2214,174132.21796524446
2215,162930.22465381026
2216,184158.64133529965
2217,208105.908619809
2218,155871.6226012914
2219,146981.54225251445
2220,168304.38758015985
2221,134157.7618015525
2222,134050.81328560523
2223,224932.77807952944
2224,182554.42863542947
2225,189426.6894010655
2226,186410.41079707522
2227,132849.31731159496
2228,191667.5987841075
2229,230854.97695341546
2230,184725.13801554244
2231,200586.92474763113
2232,197159.5703051379
2233,234148.68334932122
2234,198916.68784131875
2235,172076.81621372182
2236,196571.34594775867
2237,202906.3631675679
2238,207211.01837543695
2239,187201.65706827675
2240,123670.14551548273
2241,280598.4890616566
2242,159740.97332743058
2243,127049.86880721619
2244,103601.44428412704
2245,102338.11493950008
2246,202182.50597195828
2247,101940.40014582123
2248,158858.66311020433
2249,160283.2488841157
2250,194448.26019873616
2251,334788.95680410083
2252,200299.49309135356
2253,163648.7925150002
2254,179536.47520104286
2255,174489.84210478177
2256,167715.32956741712
2257,163291.17589513224
2258,177561.26979714198
2259,171207.85952165036
2260,304613.42530432716
2261,130813.96088714307
2262,128906.43948074206
2263,219591.1427516953
2264,303473.9582123359
2265,419946.4719976847
2266,166136.17164646805
2267,211712.9050275997
2268,206776.57010807854
2269,182253.63593432782
2270,197656.70815748448
2271,214209.4694074048
2272,177178.6059180222
2273,197911.54453822272
2274,194122.39015970536
2275,253548.91123799066
2276,172502.1093114203
2277,186101.2514636612
2278,173002.59682455956
2279,171036.5766689959
2280,203105.25440291926
2281,123433.68715108825
2282,138861.85927118198
2283,104373.47888362128
2284,103882.18413848858
2285,107875.20160586109
2286,167406.1777536724
2287,217948.4841494026
2288,210511.39401425078
2289,238975.53870812737
2290,233491.92629973998
2291,235991.00668497427
2292,237360.4584098543
2293,234327.46158057792
2294,245161.82688811276
2295,194549.38816647747
2296,272116.1649692672
2297,193926.8711441546
2298,219664.67737607833
2299,223124.61957444157
2300,238788.37880521966
2301,187627.7988606774
2302,181968.7127638101
2303,180779.7441792604
2304,207915.38401677
2305,123782.10348328034
2306,123788.78776552704
2307,139161.78823824285
2308,126084.83871726968
2309,151747.4430140833
2310,146396.67507559722
2311,136376.93598778872
2312,190007.41837984248
2313,177723.3674014592
2314,180240.8483620452
2315,169940.36190020584
2316,173911.65921011122
2317,194528.8464137519
2318,178410.9997781675
2319,168230.8529557768
2320,168177.37869780316
2321,157725.66223004946
2322,143225.8092852306
2323,197716.05560134925
2324,203807.0664404765
2325,173717.82254462613
2326,185562.35564644603
2327,167715.32956741712
2328,174834.08264048697
2329,167818.10980654682
2330,169416.48691887246
2331,221247.1699184814
2332,204159.65856915546
2333,189792.65761390718
2334,198596.67594884048
2335,207129.98837245165
2336,191704.3472971257
2337,187199.98975754972
2338,210528.10471986755
2339,190603.1230764853
2340,219467.48353013126
2341,197953.31002276065
2342,182590.3434930842
2343,176370.62638219594
2344,180895.8854632142
2345,183416.68600591557
2346,179784.61977986505
2347,184158.64133529965
2348,179784.61977986505
2349,195216.1039624049
2350,234017.4685918004
2351,198483.87680601006
2352,220020.6041262113
2353,200159.12316417278
2354,166462.0266461602
2355,166462.0266461602
2356,179834.77445572332
2357,168378.74082056776
2358,184436.05408787652
2359,154432.84964686178
2360,163458.27543163052
2361,188577.7705163955
2362,210869.04823246534
2363,157245.27268166625
2364,162742.2611742163
2365,137006.09969401167
2366,171138.4856544155
2367,121277.17247116289
2368,129137.87335394749
2369,124330.22214717935
2370,107794.99021890064
2371,107250.22121579431
2372,176433.2858885068
2373,172394.31962044022
2374,214962.26225651448
2375,159292.32284021517
2376,199469.81595706812
2377,233578.0108725916
2378,196353.27311937732
2379,186101.2514636612
2380,174777.26624139
2381,251314.68613719536
2382,226918.76836547063
2383,191271.54378148634
2384,192442.9680050558
2385,200883.9410563992
2386,195459.24660904604
2387,175698.85601640225
2388,182049.76532580337
2389,177921.37234376182
2390,193606.88933035365
2391,182685.59075526506
2392,177804.40492411383
2393,188774.96436234258
2394,190111.82081168328
2395,188774.96436234258
2396,183664.01948838227
2397,219157.55821837764
2398,205329.41548199792
2399,144366.32058332636
2400,126291.58511993998
2401,144951.1952799129
2402,191448.677261024
2403,170365.64747823504
2404,179212.28751207775
2405,212587.68226787707
2406,181242.62696500993
2407,166436.9568279004
2408,165797.78173764606
2409,179208.10419592157
2410,191903.2084537998
2411,183561.2392492525
2412,189562.05739606524
2413,187667.88951481896
2414,176846.9002914469
2415,175792.4359678561
2416,174821.56277069572
2417,173224.00427439495
2418,178393.45541718724
2419,156836.67525024587
2420,176868.60540957536
2421,210167.81149520417
2422,195549.08776651294
2423,185650.10001035532
2424,186060.33467382545
2425,265367.58598420315
2426,172595.69678254347
2427,174320.24160219295
2428,206826.67966592082
2429,183155.99899829412
2430,172306.59029586957
2431,162288.53355812674
2432,170689.82764753082
2433,173242.38229073872
2434,175207.56127126954
2435,186101.2514636612
2436,172189.60783688293
2437,160283.2488841157
2438,167159.6929659079
2439,161546.57822874264
2440,147708.4617066781
2441,148970.1087012394
2442,144535.08743055165
2443,162288.53355812674
2444,231721.40260071913
2445,147457.8011224267
2446,167269.16500695364
2447,180171.4820144797
2448,163790.0036172138
2449,127078.28828626867
2450,162064.61762253148
2451,150256.8255140605
2452,199198.27639038244
2453,158598.82479728505
2454,194573.58673102717
2455,155847.40147773374
2456,161930.0983222339
2457,148126.22934709705
2458,147708.4617066781
2459,149166.46889182297
2460,166478.72983210767
2461,150624.47607696784
2462,150624.47607696784
2463,149166.46889182297
2464,150403.06862713242
2465,167803.06641165708
2466,166800.42407465156
2467,164673.97362549772
2468,136069.474043779
2469,136069.474043779
2470,245758.3953187964
2471,170911.2576563742
2472,172716.01386298414
2473,144240.986531366
2474,172716.01386298414
2475,230975.29403385613
2476,152154.32801676076
2477,191628.32674599078
2478,191628.32674599078
2479,188128.29389348597
2480,190797.82347601117
2481,184649.95111977102
2482,176952.15893765914
2483,194665.47681274603
2484,173691.0703763007
2485,172925.72005905316
2486,207795.9231507008
2487,231994.34463490115
2488,172055.92219194886
2489,209007.4305087425
2490,210670.15699711398
2491,175703.03933255843
2492,182637.98216351328
2493,204248.26666710558
2494,221463.63559349033
2495,223108.77260286562
2496,224965.29815837555
2497,183927.2074620942
2498,156272.6795360936
2499,184108.52425778803
2500,128959.90621904634
2501,167126.286594013
2502,175322.88393919848
2503,152888.78044787326
2504,293910.3547005709
2505,185218.10007140215
2506,180525.74145388565
2507,208133.45684515135
2508,178773.63336955514
2509,193349.52942451692
2510,181242.62696500993
2511,166656.70448667812
2512,188385.6086813068
2513,175312.00882112628
2514,305692.11075147556
2515,193138.9895730844
2516,168545.862916074
2517,166392.68285760266
2518,204143.81911724884
2519,160646.73117020546
2520,161539.0903698097
2521,178574.77221288104
2522,175121.50677709523
2523,216769.54198822292
2524,166111.1093478776
2525,183394.13219308492
2526,152389.9752847997
2527,170506.0625234317
2528,186414.58659356207
2529,162288.53355812674
2530,162288.53355812674
2531,183570.4395369284
2532,178035.0126616251
2533,170775.05600601094
2534,191827.18790266488
2535,188162.54144041368
2536,196741.81770405758
2537,209540.53585642905
2538,176016.35942312065
2539,172817.10423237886
2540,170306.32259337822
2541,170302.98045225488
2542,172682.5849320813
2543,183739.251105607
2544,173390.27767519903
2545,207455.8734508211
2546,186903.36533326562
2547,164515.22568197316
2548,177557.92765601864
2549,161696.97457929348
2550,221403.42998582206
2551,124083.72983974552
2552,163842.62166081596
2553,176023.03618569806
2554,158983.17102647052
2555,173900.79913137766
2556,165537.0947300246
2557,165537.0947300246
2558,163947.46793759632
2559,156023.7013019079
2560,151509.3098192925
2561,154764.53271442917
2562,153285.65406651932
2563,154739.48545517732
2564,162388.7977918273
2565,251792.61983750397
2566,217174.75216050402
2567,179098.6321548758
2568,230798.23575101173
2569,217743.83252319985
2570,106130.60393947148
2571,205351.17323781163
2572,124859.1065803631
2573,214782.6954879102
2574,224112.99279111467
2575,151050.60283002982
2576,152013.13947355511
2577,157935.41354413438
2578,135700.15617014465
2579,179440.3942834985
2580,181652.03549278586
2581,165451.02519651165
2582,158478.49267750577
2583,155777.20899447406
2584,186230.78387111638
2585,192785.53371036466
2586,164307.21687530846
2587,178804.54629502885
2588,174867.5040517205
2589,189585.42982492072
2590,136976.85407926503
2591,298996.14229034435
2592,173590.80614260014
2593,174413.80651430815
2594,153727.6729091732
2595,168076.2732890698
2596,197147.02787633866
2597,171615.60073869926
2598,185061.0344779433
2599,206870.14253986307
2600,468520.6276803963
2601,162764.78490836968
2602,102030.63795615172
2603,150747.27156449106
2604,102000.55868604156
2605,103320.7044297655
2606,181418.92678918407
2607,198954.31512771643
2608,252858.04951519877
2609,174373.70082082794
2610,150124.8297388614
2611,298437.21618539706
2612,182387.3215792619
2613,182362.2592806714
2614,175254.3662863351
2615,182477.55938959238
2616,199851.64618082443
2617,184944.05953862597
2618,277250.6552244774
2619,209126.91393381965
2620,165757.67604416583
2621,189208.6316120228
2622,164579.5825776883
2623,171531.24363392923
2624,165157.79555103614
2625,190489.50531762998
2626,172614.90093458144
2627,118885.87425723937
2628,190719.2944391164
2629,198590.87043997325
2630,182477.56690926172
2631,215126.07228957463
2632,225261.09644696547
2633,165453.54120194082
2634,230964.46403379986
2635,180595.93393714537
2636,195613.81875608375
2637,178801.20415390548
2638,185869.81759045573
2639,195613.81875608375
2640,192785.53371036466
2641,162288.53355812674
2642,131609.41303350872
2643,109399.21795810947
2644,107393.93328409843
2645,103320.7044297655
2646,102618.85479386162
2647,102618.85479386162
2648,144338.74227930672
2649,168622.71712257245
2650,107794.99021890064
2651,107457.43396544212
2652,205676.18706247094
2653,245091.65696386105
2654,229826.43114278666
2655,251038.97829369214
2656,248348.554689394
2657,194705.59002589557
2658,226677.30806889516
2659,197145.35304594232
2660,200390.57207671687
2661,248680.2603159693
2662,262825.8538213822
2663,189790.164167486
2664,145297.11064601448
2665,165150.2400150793
2666,146841.17984500297
2667,177723.3674014592
2668,177723.3674014592
2669,221586.39348266696
2670,215147.76988803383
2671,184402.61763730433
2672,130574.15286195591
2673,155442.97984280024
2674,155890.82675332937
2675,130316.80799545783
2676,167818.94346191033
2677,174560.02706837215
2678,186077.0453794422
2679,195877.00672979568
2680,194435.71025026758
2681,176481.7582142994
2682,196019.8851427363
2683,252925.62823732814
2684,179833.92576102118
2685,187684.61525977438
2686,195679.00178749306
2687,177459.3683313917
2688,201198.52905353517
2689,179784.61977986505
2690,224492.38894925592
2691,170664.76534894033
2692,178867.19828167037
2693,207834.33897444603
2694,185084.43698547606
2695,169578.56948385102
2696,178529.64202821185
2697,176547.7598617336
2698,158932.77125617437
2699,151635.47752661636
2700,151635.47752661636
2701,175766.54001390212
2702,179208.10419592157
2703,176516.01328089638
2704,176505.15320216285
2705,176732.41879855076
2706,171750.96121402967
2707,174493.1842459051
2708,189245.39516437965
2709,172427.74103167374
2710,174997.84755553122
2711,281072.42517759465
2712,222634.98462036657
2713,122869.69895660532
2714,108677.3154754655
2715,155643.50831020135
2716,160486.270797938
2717,223086.9922880439
2718,162221.6907356597
2719,202122.64235364588
2720,191139.5329669486
2721,191448.677261024
2722,176572.66693833546
2723,188532.66289073427
2724,176868.60540957536
2725,178239.7244451824
2726,191448.677261024
2727,185527.71533574123
2728,180275.0883893036
2729,195897.89323189933
2730,195459.24660904604
2731,166800.42407465156
2732,179179.69975620773
2733,191448.677261024
2734,205165.64304728433
